Country,EdLevel,Employment,Job Title,Gender,YearsCodePro,Salary
Germany,Bachelor,part-time,Junior Marketing Specialist,Female,2,32477.0
Germany,Bachelor,part-time,Junior Marketing Specialist,Male,3,44559.642857142855
Germany,Bachelor,part-time,Junior Marketing Specialist,Male,5,52596.625
Germany,Bachelor,part-time,Junior Operations Analyst,Female,5,47596.625
Germany,Bachelor,part-time,Junior Operations Analyst,Male,1,31327.5
Germany,Bachelor,part-time,Junior Operations Analyst,Male,3,47059.642857142855
Germany,Bachelor,part-time,Junior Sales Representative,Female,1,33827.5
Germany,Bachelor,part-time,Junior Sales Representative,Female,2,32477.0
Germany,Bachelor,part-time,Junior Sales Representative,Male,1,31327.5
Germany,Bachelor,part-time,Junior Sales Representative,Male,3,44559.642857142855
Germany,Bachelor,part-time,Other,Female,0,34278.5
Germany,Bachelor,part-time,Other,Female,1,35077.5
Germany,Bachelor,part-time,Other,Female,2,38727.0
Germany,Bachelor,part-time,Other,Female,3,47559.642857142855
Germany,Bachelor,part-time,Other,Female,4,48734.142857142855
Germany,Bachelor,part-time,Other,Female,5,48846.625
Germany,Bachelor,part-time,Other,Female,6,59312.5
Germany,Bachelor,part-time,Other,Female,7,69493.0
Germany,Bachelor,part-time,Other,Female,8,64489.3
Germany,Bachelor,part-time,Other,Female,9,73346.83333333333
Germany,Bachelor,part-time,Other,Female,10,65011.833333333336
Germany,Bachelor,part-time,Other,Female,12,81669.0
Germany,Bachelor,part-time,Other,Female,13,72246.5
Germany,Bachelor,part-time,Other,Female,15,75737.25
Germany,Bachelor,part-time,Other,Female,16,141319.0
Germany,Bachelor,part-time,Other,Female,18,128322.0
Germany,Bachelor,part-time,Other,Female,20,198774.0
Germany,Bachelor,part-time,Other,Female,22,109047.33333333333
Germany,Bachelor,part-time,Other,Female,25,110755.0
Germany,Bachelor,part-time,Other,Male,0,33028.5
Germany,Bachelor,part-time,Other,Male,1,26385.833333333332
Germany,Bachelor,part-time,Other,Male,2,34977.0
Germany,Bachelor,part-time,Other,Male,3,50559.642857142855
Germany,Bachelor,part-time,Other,Male,4,54359.142857142855
Germany,Bachelor,part-time,Other,Male,5,53429.958333333336
Germany,Bachelor,part-time,Other,Male,6,63687.5
Germany,Bachelor,part-time,Other,Male,7,74493.0
Germany,Bachelor,part-time,Other,Male,8,71364.3
Germany,Bachelor,part-time,Other,Male,9,78221.83333333333
Germany,Bachelor,part-time,Other,Male,10,76125.668230563
Germany,Bachelor,part-time,Other,Male,12,92919.0
Germany,Bachelor,part-time,Other,Male,13,83496.5
Germany,Bachelor,part-time,Other,Male,15,85737.25
Germany,Bachelor,part-time,Other,Male,16,142211.85714285713
Germany,Bachelor,part-time,Other,Male,18,127072.0
Germany,Bachelor,part-time,Other,Male,20,188274.0
Germany,Bachelor,part-time,Other,Male,22,115714.0
Germany,Bachelor,part-time,Other,Male,25,133255.0
Germany,Bachelor,part-time,Senior Business Analyst,Female,10,77928.5
Germany,Bachelor,part-time,Senior Business Analyst,Female,15,93237.25
Germany,Bachelor,part-time,Senior Business Analyst,Male,6,66187.5
Germany,Bachelor,part-time,Senior Business Analyst,Male,8,71364.3
Germany,Bachelor,part-time,Senior Business Analyst,Male,9,77721.83333333333
Germany,Bachelor,part-time,Senior Financial Analyst,Female,6,68687.5
Germany,Bachelor,part-time,Senior Financial Analyst,Female,9,75221.83333333333
Germany,Bachelor,part-time,Senior Financial Analyst,Female,18,128322.0
Germany,Bachelor,part-time,Senior Financial Analyst,Male,6,68687.5
Germany,Bachelor,part-time,Senior Financial Analyst,Male,8,70114.3
Germany,Bachelor,part-time,Senior Financial Analyst,Male,12,100419.0
Germany,Bachelor,part-time,Senior Operations Manager,Female,10,82928.5
Germany,Bachelor,part-time,Senior Operations Manager,Male,7,89493.0
Germany,Bachelor,part-time,Senior Operations Manager,Male,8,72614.3
Germany,Bachelor,part-time,Senior Operations Manager,Male,9,75221.83333333333
Germany,Bachelor,part-time,Senior Operations Manager,Male,12,90419.0
Germany,Bachelor,part-time,Senior Product Manager,Female,10,82928.5
Germany,Bachelor,part-time,Senior Product Manager,Male,7,79493.0
Germany,Bachelor,part-time,Senior Product Manager,Male,8,72614.3
Germany,Bachelor,part-time,Senior Product Manager,Male,10,82928.5
Germany,Doctoral,freelancer,Junior Business Analyst,Male,4,77989.5
Germany,Doctoral,freelancer,Junior Financial Analyst,Female,5,68012.0
Germany,Doctoral,freelancer,Junior Financial Analyst,Male,4,77989.5
Germany,Doctoral,freelancer,Junior Marketing Manager,Female,4,75489.5
Germany,Doctoral,freelancer,Junior Marketing Manager,Female,5,73012.0
Germany,Doctoral,freelancer,Junior Marketing Specialist,Male,5,73012.0
Germany,Doctoral,freelancer,Junior Operations Analyst,Female,5,68012.0
Germany,Doctoral,freelancer,Other,Female,4,74239.5
Germany,Doctoral,freelancer,Other,Female,5,69262.0
Germany,Doctoral,freelancer,Other,Female,6,66562.66666666667
Germany,Doctoral,freelancer,Other,Female,7,73936.5
Germany,Doctoral,freelancer,Other,Female,8,64968.0
Germany,Doctoral,freelancer,Other,Female,10,69596.33333333333
Germany,Doctoral,freelancer,Other,Female,12,83575.5
Germany,Doctoral,freelancer,Other,Female,14,75996.5
Germany,Doctoral,freelancer,Other,Female,15,105489.5
Germany,Doctoral,freelancer,Other,Female,25,131390.0
Germany,Doctoral,freelancer,Other,Male,4,79864.5
Germany,Doctoral,freelancer,Other,Male,5,73845.33333333333
Germany,Doctoral,freelancer,Other,Male,6,70937.66666666667
Germany,Doctoral,freelancer,Other,Male,7,78936.5
Germany,Doctoral,freelancer,Other,Male,8,71843.0
Germany,Doctoral,freelancer,Other,Male,10,80710.168230563
Germany,Doctoral,freelancer,Other,Male,12,94825.5
Germany,Doctoral,freelancer,Other,Male,14,75163.16666666667
Germany,Doctoral,freelancer,Other,Male,15,115489.5
Germany,Doctoral,freelancer,Other,Male,25,153890.0
Germany,Doctoral,freelancer,Senior Business Analyst,Female,10,82513.0
Germany,Doctoral,freelancer,Senior Business Analyst,Female,15,122989.5
Germany,Doctoral,freelancer,Senior Business Analyst,Male,6,73437.66666666667
Germany,Doctoral,freelancer,Senior Business Analyst,Male,8,71843.0
Germany,Doctoral,freelancer,Senior Financial Analyst,Female,6,75937.66666666667
Germany,Doctoral,freelancer,Senior Financial Analyst,Male,6,75937.66666666667
Germany,Doctoral,freelancer,Senior Financial Analyst,Male,8,70593.0
Germany,Doctoral,freelancer,Senior Financial Analyst,Male,12,102325.5
Germany,Doctoral,freelancer,Senior Operations Manager,Female,10,87513.0
Germany,Doctoral,freelancer,Senior Operations Manager,Male,7,93936.5
Germany,Doctoral,freelancer,Senior Operations Manager,Male,8,73093.0
Germany,Doctoral,freelancer,Senior Operations Manager,Male,12,92325.5
Germany,Doctoral,freelancer,Senior Product Manager,Female,10,87513.0
Germany,Doctoral,freelancer,Senior Product Manager,Male,7,83936.5
Germany,Doctoral,freelancer,Senior Product Manager,Male,8,73093.0
Germany,Doctoral,freelancer,Senior Product Manager,Male,10,87513.0
Germany,Doctoral,freelancer,Senior Product Manager,Male,14,90996.5
Germany,Doctoral,full-time,Junior Business Analyst,Male,2,51993.25
Germany,Doctoral,full-time,Junior Business Analyst,Male,4,70339.14285714286
Germany,Doctoral,full-time,Junior Business Development Associate,Female,3,47447.25
Germany,Doctoral,full-time,Junior Business Development Associate,Male,2,51993.25
Germany,Doctoral,full-time,Junior Financial Analyst,Female,3,47447.25
Germany,Doctoral,full-time,Junior Financial Analyst,Female,5,70086.0
Germany,Doctoral,full-time,Junior Financial Analyst,Male,2,51993.25
Germany,Doctoral,full-time,Junior Financial Analyst,Male,3,47447.25
Germany,Doctoral,full-time,Junior Financial Analyst,Male,4,70339.14285714286
Germany,Doctoral,full-time,Junior Marketing Coordinator,Female,2,51993.25
Germany,Doctoral,full-time,Junior Marketing Coordinator,Female,3,47447.25
Germany,Doctoral,full-time,Junior Marketing Coordinator,Male,2,51993.25
Germany,Doctoral,full-time,Junior Marketing Coordinator,Male,3,49947.25
Germany,Doctoral,full-time,Junior Marketing Manager,Female,4,67839.14285714286
Germany,Doctoral,full-time,Junior Marketing Manager,Female,5,75086.0
Germany,Doctoral,full-time,Junior Marketing Specialist,Female,2,51993.25
Germany,Doctoral,full-time,Junior Marketing Specialist,Male,3,44947.25
Germany,Doctoral,full-time,Junior Marketing Specialist,Male,5,75086.0
Germany,Doctoral,full-time,Junior Operations Analyst,Female,5,70086.0
Germany,Doctoral,full-time,Junior Operations Analyst,Male,3,47447.25
Germany,Doctoral,full-time,Junior Sales Representative,Female,2,51993.25
Germany,Doctoral,full-time,Junior Sales Representative,Male,3,44947.25
Germany,Doctoral,full-time,Other,Female,0,41495.0
Germany,Doctoral,full-time,Other,Female,2,58243.25
Germany,Doctoral,full-time,Other,Female,3,47947.25
Germany,Doctoral,full-time,Other,Female,4,66589.14285714286
Germany,Doctoral,full-time,Other,Female,5,71336.0
Germany,Doctoral,full-time,Other,Female,6,75449.9
Germany,Doctoral,full-time,Other,Female,7,75038.36363636363
Germany,Doctoral,full-time,Other,Female,8,87473.7
Germany,Doctoral,full-time,Other,Female,9,84328.0
Germany,Doctoral,full-time,Other,Female,10,83312.58333333333
Germany,Doctoral,full-time,Other,Female,11,89969.5
Germany,Doctoral,full-time,Other,Female,12,87627.8
Germany,Doctoral,full-time,Other,Female,13,89491.41666666667
Germany,Doctoral,full-time,Other,Female,14,103190.5
Germany,Doctoral,full-time,Other,Female,15,99090.8125
Germany,Doctoral,full-time,Other,Female,16,115542.0
Germany,Doctoral,full-time,Other,Female,17,111567.66666666667
Germany,Doctoral,full-time,Other,Female,18,119613.0
Germany,Doctoral,full-time,Other,Female,19,149650.5
Germany,Doctoral,full-time,Other,Female,20,130925.25
Germany,Doctoral,full-time,Other,Female,21,124783.70833333333
Germany,Doctoral,full-time,Other,Female,23,151847.5
Germany,Doctoral,full-time,Other,Female,25,139068.7
Germany,Doctoral,full-time,Other,Male,0,40245.0
Germany,Doctoral,full-time,Other,Male,2,54493.25
Germany,Doctoral,full-time,Other,Male,3,50947.25
Germany,Doctoral,full-time,Other,Male,4,72214.14285714286
Germany,Doctoral,full-time,Other,Male,5,75919.33333333333
Germany,Doctoral,full-time,Other,Male,6,79824.9
Germany,Doctoral,full-time,Other,Male,7,80038.36363636363
Germany,Doctoral,full-time,Other,Male,8,94348.7
Germany,Doctoral,full-time,Other,Male,9,89203.0
Germany,Doctoral,full-time,Other,Male,10,94426.41823056301
Germany,Doctoral,full-time,Other,Male,11,92969.5
Germany,Doctoral,full-time,Other,Male,12,98877.8
Germany,Doctoral,full-time,Other,Male,13,100741.41666666667
Germany,Doctoral,full-time,Other,Male,14,102357.16666666667
Germany,Doctoral,full-time,Other,Male,15,109090.8125
Germany,Doctoral,full-time,Other,Male,16,116434.85714285714
Germany,Doctoral,full-time,Other,Male,17,122401.0
Germany,Doctoral,full-time,Other,Male,18,118363.0
Germany,Doctoral,full-time,Other,Male,19,157463.0
Germany,Doctoral,full-time,Other,Male,20,120425.25
Germany,Doctoral,full-time,Other,Male,21,117700.375
Germany,Doctoral,full-time,Other,Male,25,161568.7
Germany,Doctoral,full-time,Senior Business Analyst,Female,10,96229.25
Germany,Doctoral,full-time,Senior Business Analyst,Female,15,116590.8125
Germany,Doctoral,full-time,Senior Business Analyst,Male,6,82324.9
Germany,Doctoral,full-time,Senior Business Analyst,Male,8,94348.7
Germany,Doctoral,full-time,Senior Business Analyst,Male,9,88703.0
Germany,Doctoral,full-time,Senior Financial Analyst,Female,6,84824.9
Germany,Doctoral,full-time,Senior Financial Analyst,Female,9,86203.0
Germany,Doctoral,full-time,Senior Financial Analyst,Female,18,119613.0
Germany,Doctoral,full-time,Senior Financial Analyst,Male,6,84824.9
Germany,Doctoral,full-time,Senior Financial Analyst,Male,8,93098.7
Germany,Doctoral,full-time,Senior Financial Analyst,Male,12,106377.8
Germany,Doctoral,full-time,Senior Operations Manager,Female,10,101229.25
Germany,Doctoral,full-time,Senior Operations Manager,Male,7,95038.36363636363
Germany,Doctoral,full-time,Senior Operations Manager,Male,8,95598.7
Germany,Doctoral,full-time,Senior Operations Manager,Male,9,86203.0
Germany,Doctoral,full-time,Senior Operations Manager,Male,12,96377.8
Germany,Doctoral,full-time,Senior Product Manager,Female,10,101229.25
Germany,Doctoral,full-time,Senior Product Manager,Male,7,85038.36363636363
Germany,Doctoral,full-time,Senior Product Manager,Male,8,95598.7
Germany,Doctoral,full-time,Senior Product Manager,Male,10,101229.25
Germany,Doctoral,full-time,Senior Product Manager,Male,14,118190.5
Germany,Doctoral,part-time,Junior Business Analyst,Male,2,49436.0
Germany,Doctoral,part-time,Junior Business Development Associate,Male,2,49436.0
Germany,Doctoral,part-time,Junior Financial Analyst,Male,2,49436.0
Germany,Doctoral,part-time,Junior Marketing Coordinator,Female,2,49436.0
Germany,Doctoral,part-time,Junior Marketing Coordinator,Male,2,49436.0
Germany,Doctoral,part-time,Junior Marketing Specialist,Female,2,49436.0
Germany,Doctoral,part-time,Junior Sales Representative,Female,2,49436.0
Germany,Doctoral,part-time,Other,Female,2,55686.0
Germany,Doctoral,part-time,Other,Female,6,54121.5
Germany,Doctoral,part-time,Other,Female,7,66493.375
Germany,Doctoral,part-time,Other,Female,8,92696.25
Germany,Doctoral,part-time,Other,Female,10,79408.83333333333
Germany,Doctoral,part-time,Other,Female,12,62246.0
Germany,Doctoral,part-time,Other,Female,14,107989.5
Germany,Doctoral,part-time,Other,Male,2,51936.0
Germany,Doctoral,part-time,Other,Male,6,58496.5
Germany,Doctoral,part-time,Other,Male,7,71493.375
Germany,Doctoral,part-time,Other,Male,8,99571.25
Germany,Doctoral,part-time,Other,Male,10,90522.668230563
Germany,Doctoral,part-time,Other,Male,12,73496.0
Germany,Doctoral,part-time,Other,Male,14,107156.16666666667
Germany,Doctoral,part-time,Senior Business Analyst,Female,10,92325.5
Germany,Doctoral,part-time,Senior Business Analyst,Male,6,60996.5
Germany,Doctoral,part-time,Senior Business Analyst,Male,8,99571.25
Germany,Doctoral,part-time,Senior Financial Analyst,Female,6,63496.5
Germany,Doctoral,part-time,Senior Financial Analyst,Male,6,63496.5
Germany,Doctoral,part-time,Senior Financial Analyst,Male,8,98321.25
Germany,Doctoral,part-time,Senior Financial Analyst,Male,12,80996.0
Germany,Doctoral,part-time,Senior Operations Manager,Female,10,97325.5
Germany,Doctoral,part-time,Senior Operations Manager,Male,7,86493.375
Germany,Doctoral,part-time,Senior Operations Manager,Male,8,100821.25
Germany,Doctoral,part-time,Senior Operations Manager,Male,12,70996.0
Germany,Doctoral,part-time,Senior Product Manager,Female,10,97325.5
Germany,Doctoral,part-time,Senior Product Manager,Male,7,76493.375
Germany,Doctoral,part-time,Senior Product Manager,Male,8,100821.25
Germany,Doctoral,part-time,Senior Product Manager,Male,10,97325.5
Germany,Doctoral,part-time,Senior Product Manager,Male,14,122989.5
Germany,Master,freelancer,Junior Business Analyst,Male,1,55991.75
Germany,Master,freelancer,Junior Business Analyst,Male,2,88787.0
Germany,Master,freelancer,Junior Business Analyst,Male,4,92919.75
Germany,Master,freelancer,Junior Business Development Associate,Female,1,53491.75
Germany,Master,freelancer,Junior Business Development Associate,Female,3,51556.0
